product_id,title,vendor,tags,category
6597988220994,Lisa Leopard Lounge Shorts,Jess Lea Wholesale,"['#917', 'animal print', 'athleisure', 'athletic', 'black', 'bright', 'casual', 'cheetah', 'country', 'leopard', 'Lisa Frank', 'lounge', 'new', 'plus size', 'rainbow', 'shorts', 'swim', 'western', 'workout']",Apparel & Accessories
4846172340301,Smith Optics Transfer XL Chromapop Adult Lifestyle Polarized Sunglasses,Smith Optics,"['$200 - $299', 'Action Wear', 'Adult', 'Adults', 'Apparel', 'Brand Smith Optics', 'Casual', 'Casual Sunglasses', 'Casual Wear', 'Category Casual Sunglasses', 'Eye Shade', 'Eye Shades', 'Eyeshade', 'Eyeshades', 'Fashion Wears', 'Fashions', 'Female', 'Females', 'Formal', 'Formals', 'Gender Adult', 'Glasses', 'M', 'Male', 'Males', 'Man', 'Men', 'Mens', 'Msith Optics', 'Opitc', 'Optci', 'Optic', 'Otpic', 'Potic', 'Race Wear', 'Racewear', 'Shade', 'Shades', 'Simth Optics', 'Smiht Optics', 'Smit Hoptics', 'Smith', 'Smith Opitcs', 'Smith Optcis', 'Smith Optic', 'Smith Optics', 'Smith Optisc', 'Smith Otpics', 'Smith Potics', 'SmithMap_Sale', 'Smithoptic', 'Smithoptics', 'Smtih Optics', 'Sports Wear', 'Sportswear', 'Summer Wear', 'Sun Glass', 'Sun Glasses', 'Sunglas', 'Sunglases', 'Sunglass', 'Sunglasses', 'Type Sunglasses', 'Unisex', 'Woman', 'Women', 'Womens']",Apparel & Accessories
6645431205930,OUMLIL Collection Brown Leather Half Zip Closure Jacket US S,OUMLIL Collection,"['BROWN', 'COATS & JACKETS', 'CONSIGNEE', 'ES Eric Stari', 'LEATHER', 'NEW', 'NWT', 'OUMLIL Collection', 'S', 'SOLID']",Apparel & Accessories
5837361086618,Bohemian Love Multi Colored Vintage Mini Dress,Dear-Lover,"['bohemian dress', 'dress', 'dresses', 'mini dress', 'multi colored dress', 'new', 'short dress']",Apparel & Accessories
6085532450995,Quiksilver Snap Down Longsleeve Shirt Black Snapup,Quiksilver,"['__label:NEW', 'BRAND_Quiksilver', 'CATEGORY_Shirts', 'COLOUR_Multi Coloured', 'DEPARTMENT_Clothing', ""GENDER_Men's"", 'On Sale', 'SIZE_Small', 'TYPE_Shirts - Long Sleeve']",Apparel & Accessories
864769409071,Ravana Lankesh Evil Ramayana Ramlila Kids & Adults Fancy Dress Costume without Sword,Bookmycostume,"['10-12 years', '12-14 years', '14-16 Years / Adult S', '2-3 years', '3-4 years', '4-5 years', '5-6 years', '6-7 years', '7-8 years', '8-10 years', 'Adult M-L', 'best baby costumes for rent', 'Black', 'Black & White', 'boys fancy dress', 'childrens fancy dress costume ideas', 'Colorful', 'costume sale', 'costumes for rent', 'Evil', 'fancy dress competition for kids', 'fancy dress ideas for', 'fancy dress shops', 'fancy dress themes', 'Gods & Mythology', 'Golden', 'Indian fancy dress', 'Kids', 'kids fancy dress costumes', 'Male', 'Raavan costume', 'Raavana', 'Ramayan', 'Ramayan Characters', 'Ramayana', 'Ramleela', 'Ramleela & Dussehra', 'Ramlila fancy dress', 'Ravan', 'Ravana', 'Rawan', 'rent fancy dress', 'rent-product']",Apparel & Accessories
6971372535991,Classic Plaid Asymmetrical Jacket,PS-XO,"['Blazer', 'Coat', 'Jacket', 'Long Sleeve', 'Outerwear', 'Plaid', 'Plus Size', 'PS-XO', 'PSXO', 'sl-feed free shipping', 'Womens Plus Size']",Apparel & Accessories
348028743,Angie - Red Patent,Paris Hilton - Shop. Watch. Share. Listen.,"['Angie', 'Heels', 'Patent', 'Red', 'Shoes']",Apparel & Accessories
6658569961515,Sea Siren Hair Clip // Aqua,VRG GRL,"['accessories', 'colour-blue', 'full-priced', 'hair-accessories', 'hair-clip', 'Kirra', 'mint', 'new', 'new-accessories', 'november', 'november-21', 'size-one-size', 'under-50', 'upload301121']",Apparel & Accessories
6581613297762,Juliet Stud,Julie Vos,"['FA21', 'gift sets']",Apparel & Accessories
4427776393321,Bat Sleeve Casual Long Dress Plus Size Oversize Loose O-neck Boho Long Sleeve Maxi,Center Of Treasures,['Dresses'],Apparel & Accessories
6914530869440,Peregrine Ford Jumper Merino Olive,Peregrine,['Peregrine Ford Jumper Merino Olive'],Apparel & Accessories
6611792265329,JAGGER DRESS IN MULTI PRINT,Karma Kameleon,['dresses'],Apparel & Accessories
7137720336556,Neutral Seed Bead Covered Hoops,YourStyle Jewelry,"['Bead', 'Earrings', 'Hoop', 'Jewelry', 'Metal', 'Seed', 'Tribal']",Apparel & Accessories
1577587966032,V Cut Minimalist Dress,Soo・Jin,['rr'],Apparel & Accessories
6599251394611,Cruz Headband in Seafoam,Lizzie Fortunato,"['$100-$200', 'Accessories', 'Color_Multi', 'fall21', 'Hair Accessories', 'Lizzie Fortunato', 'Multi', 'notonsale', 'shoot', 'YCRF_accessories']",Apparel & Accessories
5832123187367,Tyna Ring,Bianhi Accessories,"['All Designs', 'Color_Gold', 'Country_Colombia', 'Fair Wage', 'Handmade', 'Jewelry', 'Locally Produced', 'Longevity', 'Low Waste', 'Low Water Usage', 'New In', 'Occasion_Casual Outfit', 'Occasion_Cocktail Party', 'Organic Materials', 'Recycled', 'Rings', 'Vegan Materials']",Apparel & Accessories
4977204953132,Sheer Corset Blazer in White,Lavish Alice,"['all sale', 'Clothing', 'Coats & Jackets', 'Coats & Jackets-1', 'corset', 'island', 'jacket', 'suits', 'summer30']",Apparel & Accessories
9410075084,Carved Flowers Vintage Pretty Exquisite Mid Rings Fashion Turkish Jewelry Anel Aneis Masculinos Anillos Anti Gold Accessories,Gifts Leads,['Rings Wanelo'],Apparel & Accessories
5313657143434,Switchback Sports Bra for Women,Patagonia,"['age_group:adult', 'Bras', 'gender:female', 'Patagonia', 'patagonia bra', 'patagonia sports bra', ""patagonia women's switchback sports bra"", 'sports bra', 'switchback bra', 'Synthetic', ""women's bra""]",Apparel & Accessories
6906248200380,Sterling Silver Dual Round Entwined Hoop Earrings,RCJewelry,"['auction', 'Buying Format_Auction', 'Category_Jewelry', 'Column_2', 'free-shipping']",Apparel & Accessories
6648526864472,Navy Striped Dress OR Skirt,DNA COUTURE,"['0', 'c_Navy', 'd_Stripe', 'DRESSES', 'Dresses2', 'JULY2', 'JUNE3', 'l_Below Knee', 'new-arrival', 'o_Casual', 'pr_$10-$15', 's_L', 's_M', 'sl_Sleeveless']",Apparel & Accessories
4604545040461,Tassel Giant Feather Printed Blanket Picnic Camping Mat Sandbeach Towel,Iyasson,[],Apparel & Accessories
6701818445995,Ensemble Observation Knit Dress Dinos N Cherries,ModCloth,"['attribute:length:short', 'attribute:material:knit', 'attribute:neckline:crew', 'attribute:occasion:sundress', 'attribute:pattern:novelty-print', 'attribute:primary_color:black', 'attribute:season:summer', 'attribute:silhouette:a-line', 'attribute:sleeves:short-sleeves', 'attribute:special_sizes:Plus', 'attribute:trend:Best Seller', 'attribute:trend:critters', 'attribute:trend:dinosaur', 'attribute:trend:pride/rainbow', 'attribute:trend:quirky', 'badge:10% Donated To Transgender Law Center', 'base_color:Black', 'brand:ModCloth', 'collection_animals', 'collection_casual_dresses', 'collection_mini_dresses', 'collection_new_arrivals', 'collection_plus_size_casual_dresses', 'collection_plus_size_dresses', 'collection_plus_sizes', 'collection_sale', 'collection_sale_dresses', 'collection_sale_plus_sizes', 'collection_unique_finds', 'color_code:PB0003', 'exclude_outlet_halloween', 'G', 'intl_promo', 'mfgstyle_MCD2700H', 'persistent_note:Extra 40% Off! Use Code SOSDRESS', 'product_family:20000046', 'size-chart:private_label', 'smarttag_active', 'smarttag_collection_filter:All Dresses', 'smarttag_collection_filter:Cute Dresses', 'smarttag_collection_filter:Plus Size Dresses', 'smarttag_on_sale', 'smarttag_promo_eligible', 'taxonomy1:Apparel 1', 'taxonomy2:Dress 2', 'taxonomy3:Fashion Dress 3', 'taxonomy4:Fashion Dress 4', 'type:Dress', 'variation_group_id:200390']",Apparel & Accessories
4662563799133,Joma Combi Pants - Neutral,Joma,"['--new', 'casual_wear', 'collection_proowned', 'color_blue', 'Israel Cycling Academy', 'no_translation', 'sync', 'team_Israel Cycling Academy', 'year_2019']",Apparel & Accessories
6677761917002,Autumn Court Earrings In Grey,Impressions,"['0-19', 'accessories', 'dangle', 'earrings', 'fullprice', 'gold', 'grey', 'instock', 'jewelry', 'one-size', 'solid', 'yellow']",Apparel & Accessories
4625002233943,CBAgo- Open Bottom Sweatpants,Pennant,"['Pants', 'Sweatpant', 'Sweatpants', 'Sweats']",Apparel & Accessories
6600741617767,Dolce Vita: Able Booties in Concrete Suede,Piper & Scoot,"['11.2', 'boot', 'bootie', 'cf-size-10', 'cf-size-7', 'cf-size-8', 'cf-size-9-5', 'cf-type-shoes', 'cf-vendor-piper-&-scoot', 'shoe']",Apparel & Accessories
4354997616743,Sade Bottoms,U and I Label,['Swimwear'],Apparel & Accessories
6602805968941,Fritta Dress AOP in Choco Aster,Samsoe Samsoe,"['BFCM21', 'col-brown', 'dsopregnancy', 'season-pf21', 'shop-dresses', 'size-matrix-rtwgen', 'TWENTYOFF', 'VOSN-SEPT21']",Apparel & Accessories
3830267183213,Colette - Wild Thing,Trave Denim,"['Color:Light Wash', 'final_sale: This item is final sale', 'Fit:Flare', 'Jeans']",Apparel & Accessories
1833617473,The Clark Tee - T-Shirt,TJ Brutal Customs,"['Brutal Customs', 'Gear', 'shirt', 'SSWSO', 't-shirt', 'Tee', 'Tee Shirt', 'TJBC Gear']",Apparel & Accessories
6583572004925,Caruso Pink & White Sapphire Gradient Ring,Gemondo,"['9ct', 'Caruso', 'Pink', 'Pink Sapphire', 'Ring', 'Sapphire', 'September', 'Yellow Gold']",Apparel & Accessories
521017196589,Capri Blue Mission Bracelet,Simbi®,"['in-store', 'Mission Bracelets']",Apparel & Accessories
6915131932862,Kailynn Black Leather Midi Dress,J.ING,"['2021', '2021.08.23', '21.F/W', '21.Fall', '__with_color:kailynn-peru-leather-midi-dress', 'Availability_AvailableNow', 'Category_+_BB_Midi Dresses', 'Category_+_BJ_Black Dress', 'Category_B_Dresses', 'clothing', 'Color_Black', 'Discount', 'dresses', 'Fabric.1.PU', 'Fabric.2.Polyester', 'hidden.last', 'leather', 'midi dresses', 'New Arrivals', 'New in 2021/08/23', 'Online', 'Price_$0_$50 - $100', 'Size_C_M', 'Size_I_One Size']",Apparel & Accessories
4506632421510,Black hybrid slide sandals,Alexander McQueen,"['brand-Alexander McQueen', 'collection-sandals', 'collection-slides', 'color-black', 'heelHeight-Flat', 'master-tag-upload-wk15']",Apparel & Accessories
7448950145262,Elliot Solid Dress,KARINA GRIMALDI,"['Apparel', 'Category - Dresses', 'Dresses', ""Flag - What's New"", 'Karina Grimaldi', 'short dresses', ""What's New"", ""Women's""]",Apparel & Accessories
4581853298790,Toddler Goldilocks Costume,Smiffys,"['ANNABELFEB2020', 'Baby/Toddler', 'Book Week', 'breadcrumbs_goldilocks-costumes', 'Costume', 'Costumes', 'Fairytale & Storybook', 'Girls', 'Gold', 'Goldilocks', 'Kids', 'meta-size-chart-toddler-size-guide', 'Nursery Rhymes', 'Outfit', 'outfits', 'Three Little Bears', 'Toddler', 'World Book Day']",Apparel & Accessories
4630588489783,Spiderman Sweatshirt,Haanum,['HOODIE'],Apparel & Accessories
4723048775759,KILLER WHALE TRUCKER HAT,GOORIN BROS INC,"['#101-0626-RED', 'aptosstylecode_203125', 'brand_GOORIN BROS INC', 'clearance_false', 'color_RED', 'colordescription_RED', 'department_ACCESSORIES', 'dtlrexclusive_false', 'employeepromoexclude_false', 'gender_MEN', 'onlineonly_false', 'promoexclude_false', 'sale_false', 'size_1 SIZE', 'stock_in-stock', 'stylelimit_5', 'stylenumber_101-0626-RED', 'type_Hats']",Apparel & Accessories
1973307146326,Verona Rose Gold / Light Pink,D.FRANKLIN,"['Collection_Watches', 'Collection_Women', 'Promo_2x1', 'Promo_Discount']",Apparel & Accessories
6038498902199,"Signet Ring, Baby Blue",monchermoi,['Rings'],Apparel & Accessories
9031221059,Amber Celtic Drop Earrings,AmberHall,['Earrings'],Apparel & Accessories
4467038748747,Refined Necklace,Charlee Rose Boutique,"['Accessories', 'Gifts', 'Jewelry', 'Necklace']",Apparel & Accessories
10400539917,DOLPHIN SILVER RING,SILBERUH,['US Size 8'],Apparel & Accessories
4487627374652,Sam Mewis - Walkout,Rock 'Em,"['america', 'american', 'Discountable', 'em', 'hw2018sale', 'lifestyle', 'notonsale', 'notonsaledisco', 'onsaledisco', 'rock', 'soccer', 'socks', 'summer', 'united states', 'usa', 'usa soccer', 'uswnt']",Apparel & Accessories
23204298755,Crucible Men's Antique Stainless Steel Fleur de Lis Skull Ring,West Coast Jewelry,"['Gothic', 'Mens', 'Rings', 'Steel', 'Verishop']",Apparel & Accessories
7035531886775,Dear Sister - Cancer Survivor - You are a Fighter,ShineOn Fulfillment,"['A0102S', 'A0102SG', 'C30102TG', 'C30102TR', 'FREE2SHIP', 'gift-for-other', 'lx-c30102', 'PROD-1368741', 'PT-1332', 'TNM-1', 'USER-55398', 'WARRANTY-UPSELL']",Apparel & Accessories
5807766765721,Core Jacket (Men's) - Fluo Yellow,Ronhill,"[""Men's Windproof Jackets (Clothing)"", 'Mens']",Apparel & Accessories
6668726566970,THE MAGNOLIA MAXI DRESS IN MOSS,Ricaria,"['cute', 'cute floral dress', 'dress', 'dusty sage', 'fall', 'fall floral', 'fall floral dress', 'floral', 'floral dress', 'floral dress modest', 'floral maxi', 'floral maxi dress', 'florals', 'green', 'green floral', 'green floral dress', 'long sleeve dress', 'long sleeve maxi dress', 'maxi', 'maxi dress', 'maxi floral dress', 'maxi long sleeve dress', 'modest', 'modest dress', 'moss', 'multi floral dress', 'olive', 'sage', 'spring', 'summer', 'trendy', 'winter']",Apparel & Accessories
4451044458548,Rhodium Heart Clicker Earring,Lovisa AU,"['availability:available', 'BOPK-C', 'CLICKFRENZY', 'colour:SILVER', 'earrings', 'EVENTWEAR', 'MINIMAL', 'NONSALE', 'origin:342', 'PP', 'range:BODY PACKS', 'SINGLESDAY', 'size:16G/1.2', 'statp:100', 'style:EAR STACKS', 'upsell:10-pack-disposable-black-face-masks', 'upsell:black-square-jewellery-case', 'upsell:poscloth-blue-polish-cloth-bag', 'VDAY']",Apparel & Accessories
6631500742769,Billieblush Bow Detail Ruffle Sleeve Dress,Billieblush,"['baby girls', 'Billieblush', 'Clothing', 'Country_Italy', 'date_22092021', 'Dresses', 'kids', 'Operator-Sharissa', 'PMS-production', 'Season_SS21', 'SP_00179']",Apparel & Accessories
7512563253481,Buddy Belt - Canvas in Navy,J Bailey,['Belts'],Apparel & Accessories
4797717086282,Thin Tennis Choker,Ozcan Gumus-Ismayil-104,"['$50-$100', '-100', '-125', 'Available', 'BSN', 'Choker Necklaces', 'Clear', 'Fashion Jewelry', 'FASHION STOCK', 'Gold', 'Necklaces', 'NON CTO', 'Ozcan Gumus-Ismayil-104', 'Rose Gold', 'Round (CZ)', 'Silver', 'tennis n', 'Tennis Necklace', 'Travel Wear']",Apparel & Accessories
6588570730568,Zoe Orange Bikini Top,BB Exclusive,"['au-size', 'BB Exclusive', 'BB Exclusives', 'bottom-planet-positive', 'CM_2021', 'color-orange', 'color-pink', 'fallshop_oct21', 'influencer-gifting', 'model-leilani', 'model-natalie', 'New', 'new-arrival', 'NOT_OUTLETSALE', 'NOTONSALE', 'price-below-50', 'priceFilter-below-100', 'priceFilter-below-50', 'product-type-Swimwear', 'size-10', 'size-12', 'size-14', 'size-16', 'size-4', 'size-6', 'size-8', 'sizeFilter-10', 'sizeFilter-12', 'sizeFilter-14', 'sizeFilter-16', 'sizeFilter-4', 'sizeFilter-6', 'sizeFilter-8', 'stickers:bb_exclusive', 'summershop', 'Swimwear', 'upload-20211020', 'vendor-BB Exclusive']",Apparel & Accessories
4487730036820,Two of Hearts Gold Ring Set,Satya Jewelry Sale,"['1/22/20', 'c17', 'd/c', 'discontinued', 'GOLD', 'heart', 'Loving', 'mdgiftguide', 'NewArrival', 'rings', 'summerevent2020', 'vday']",Apparel & Accessories
6574467612715,Girlfriends Bias Cut Midi Dress // Black,X2,"['50-80', 'ANGIE', 'clothing', 'colour-black', 'dresses', 'full-priced', 'may', 'may-21', 'midi-dresses', 'party-dresses', 'silky', 'size-10', 'summer', 'sweetacacia', 'under-100', 'upload100621']",Apparel & Accessories
468486193183,Cabana Top -  (Palm/Shell),KOA swim,"['$100 to $149', 'All', 'Everything but 11-1', 'In Stock', 'L', 'limited sizes', 'MSRP', 'Palm', 'Reversible', 'Shell', 'Summer 2018', 'Top', 'XS']",Apparel & Accessories
5636656398501,Acne Studios Orsa Ripstop Puffer Dark Grey,Acne Studios,"['38', 'Acne Studios', 'AW20', 'Dark Grey', 'Down Jackets', 'Female', 'Jackets', 'Outerwear']",Apparel & Accessories
4834715500618,Women's Comfy Long Sleeve & Pant Printed Sleep Loungewear,Ever-Pretty US,"['30-40', 'BFCM', 'color-brick-red', 'color-red', 'Dresses', 'Homewear', 'Loungewear', 'meta-might-like-collection-homewear', 'Pajamas']",Apparel & Accessories
4733426892903,Ruby Shibori Cotton Saree with Blouse,Baisacrafts,"['Cotton', 'Cotton Saree', 'Free Size', 'New Arrival', 'Orange', 'Saree', 'Shibori', 'Shibori cotton Saree']",Apparel & Accessories
6085448204478,Stella Black Mini Dress,J.ING,"['20.F/W', '2020', '2020.11.19', '2021Clearance0.55', '__with_color:stella-pink-mini-dress', 'Category_+_BA_Mini Dresses', 'Category_+_BJ_Black Dress', 'Category_+_BL_Cocktail & Party Dresses', 'Category_+_BM_A-Line Dress', 'Category_+_BZ_Summer Dresses', 'Category_B_Dresses', 'Clearance', 'clothing', 'collar.vneck', 'Color_Black', 'Discount', 'Discount_Up To 35% Off', 'dlen.mini', 'dresses', 'dstyle.Aline', 'Gifts', 'mini dresses', 'minimalism.style', 'New Arrivals', 'Plain.Delicated', 'Price_$0_$50 - $100', 'S/S.Items', 'Sale_OnSale', 'Series.Formal', 'Size_A_XS', 'Size_B_S', 'Size_C_M', 'Size_D_L', 'SoldOut', 'trend.diamond', 'tstyle.camisole', 'Weekend.Party', 'Y-Halloween21']",Apparel & Accessories
4575060951118,Redhook Sandal in Birman Black,Coclico,"['All Shoes', 'Heels', 'Mid Heel', 'Platform', 'Shoes', 'Statement']",Apparel & Accessories
4499374604360,Travellers MT Hat,Fjällräven,"['new', 'SS20']",Apparel & Accessories
7149005471898,Ezra Linen Mini Dress,Nude Lucy,"['Browns', 'Casual Festival & Summer Dresses', 'Chocolate', 'Dresses', 'Linen', 'NU24128CHO', 'NU24128CHO-1', 'Womens', 'Womens Full Body']",Apparel & Accessories
5185014530182,Zeela Dress - Rose Garden,G&H,"['$50-$90', '10/M', '12/L', '14/XL', '16/XXL', '6/XS', '8/S', 'Blush', 'Floral', 'G&H', 'Short Dresses', 'Week 20.20/21']",Apparel & Accessories
3955606356010,Salma Gold Earrings,925 sterling silver / 18K gold plating,"['925-sterling-silver-18k-gold-plating', 'Active', 'Aisha', 'B2B', 'B2C', 'BFCM21', 'closure-ar', 'collection-aisha', 'crystal-and-zirconia', 'discount-enable', 'earrings', 'filter-color-gold', 'filter-color-green', 'filter-color-white', 'filter-dimension-small', 'filter-material-925-sterling-silver-18k-gold-plating', 'filter-stone-crystal-and-zirconia', 'filter-style-long', 'filtro-piedras', 'gold', 'green', 'long', 'Pendientes', 'Pendientes piedras', 'product', 'SALES_SS21_F1_30%', 'small', 'white']",Apparel & Accessories
4765362290737,Christmas Deer Adult Pajama Top,"Kissy Kissy, LLC","['Boy', 'Boy Collections', 'Boy Collections Essentials Aviators', 'Boy Collections Essentials Pajamas', 'Boys Aviators Collection', 'Boys Pajamas Collection', 'christmas', 'Collections', 'Family Matching Pajamas', 'holiday', 'Matching', 'Matching Family Pajamas', 'mommy and mini', 'sitewide', 'Toddler', 'Toddler Boy', 'Toddler Pajamas']",Apparel & Accessories
1852656222275,Bond NATO Watch Straps,MWC,['promotions'],Apparel & Accessories
1678265548851,Lingerie Robe Layered Lace and Two Pieces Open Chest,Manmu Allure,"['50.001-100.000', 'Black', 'MU5576', 'Robe and Kimono', 'Sold 07-05-2019', 'Two Pieces']",Apparel & Accessories
6589822435446,Yellow Green Small Mini Pineapple Stud Earrings,Risque21,"['$10.00 - $14.99', 'fruit cocktail earrings', 'fruit earrings', 'green', 'half earrings', 'lime earrings', 'mini earrings', 'multicolor', 'post back earrings', 'slice earrings', 'stud earrings', 'Yellow']",Apparel & Accessories
4103606272099,Amelia Dome Ring I,Kinn,"['anniversary sale 10.21', 'diamond collection', 'dome ring', 'eligible for discount', 'faire', 'gemstone', 'herringbone collection', 'holiday 2021', 'kinn classics', 'ring']",Apparel & Accessories
6623731384386,Myla  Blue stripe puff sleeve scuba jacket,Glamify Fashion,"['100K', '40off', 'AC', 'Clothing', 'coat', 'Coats & Jackets', 'glamify fashion', 'Jacket', 'Jackets', 'new', 'new in', 'newin', 'scuba', 'spo-default', 'spo-disabled']",Apparel & Accessories
4340476248157,Olive Little Brother Tee,Gladfolk,"['10-50', '20-50', '2T', '3', '3-6 months', '4', '4y', '5', 'color-olive', 'gladfolk', 'green', 'oldgladfolk', 'shirt', 'Siblings', 'size-3-4-t', 'size-4-5-t', 'Toddler', 'top', 'tops', 'tops-dresses']",Apparel & Accessories
477331587113,Terra-cotta Aromatherapy Keychain,Papillon Marketplace,"['2020CAT5', 'bcl', 'color-black-bead', 'color-blue-bead', 'color-forrest-green-bead', 'color-green-bead', 'color-grey-bead', 'color-mint-green-bead', 'color-pink-bead', 'color-red-bead', 'color-turquoise-bead', 'color-white-bead', 'spo-disabled']",Apparel & Accessories
9934742541,Steam Punk Velvet Lace-up Beret,Go Steampunk,"['Berets', 'Cheap beret lolita', 'High Quality lolita beret', 'lolita beret']",Apparel & Accessories
5854810898504,Champagne Marquis Gypsy Ring,Sig Ward,"['H20', 'jewelry', 'message-new!', 'rings', 'sig-ward', 'sizes-5', 'sizes-5-5', 'sizes-6', 'sizes-6-5', 'sizes-7', 'sizes-7-5', 'sizes-8', 'welcome15']",Apparel & Accessories
428014534697,TAKING NUMBERS,Gongshow Gear Inc.,"['bogohats', 'breadcrumb-hats', 'discount-allowed', 'hats', 'pregamebf20', 'soldout', 'variant--hat-size--adjustable', 'variant--hat-size--onefit']",Apparel & Accessories
4468271185980,"Freya Bondi Short Swim Brief, Black",Freya,"['All Swimwear', 'Black', 'Freya', 'Freya Swim Briefs', 'Freya Swimwear', 'L US 10', 'Ladies Swimwear', 'M US 8', 'New', 'New Products', 'S US 6', 'Swim Briefs', 'Swimwear', 'XL US 12', 'XS US 4']",Apparel & Accessories
5630606606486,Modare Ultraconforto Syna Womens Comfortable Cushioned Shoes,Modare,"['$50 - $100', '10', '11', '6', '7', '8', '9', 'Black', 'comfortshoeco', 'ebayship', 'Express', 'IR', 'Modare', 'Navy', 'Nude', 'onsale', 'shop', 'shopshoes', 'Shopshoesau', 'Womens', 'Womens Casual', 'Womens Casuals']",Apparel & Accessories
4814520778830,Aprikosen-Pompon-Mokassins,optoyom,['Shoes'],Apparel & Accessories
4392003534961,Round Pavé + Baguette Dog Tag Hoops,Adina Reyter,"['14k gold', '14k yellow gold', 'earrings', 'ggluxe', 'gift guide', 'pave', 'shop all']",Apparel & Accessories
4768570638420,Denim Super Soft Camel Faux Fur Jacket,AA-FM,"['Blue', 'BROWN', 'Camel', 'Clothing', 'Clothing/Coats &amp; Jackets', 'Clothing/Denim', 'Coats & Jackets3', 'faux fur', 'faux fur coat', 'faux fur denim jacket', 'faux fur jacket', 'Group_Denim Super Soft White Faux Fur Jacket', 'New In', 'New In/New In Clothing', 'super soft faux fur']",Apparel & Accessories
4708477042735,Meija Midi Dress - Franco Dot,Faithfull The Brand,['just in'],Apparel & Accessories
4665759072341,Eva Drawstring Sweat Shorts,STORETS SALE,"['200525', 'backinstock', 'BPS', 'Est', 'Est shorts', 'Gray', 'lounge pants', 'Lounge Shorts', 'loungepants', 'NOBACKORDER', 'pants', 'Raw', 'S/M', 'Trim', 'unbt50', 'Under $50', 'winter30']",Apparel & Accessories
6576077668431,Souris Mini  Bear Socks,Souris Mini,[],Apparel & Accessories
6626650980449,Old Row Mesh Back Black Hat,Old Row,"['old row', 'richardson', 'richardson hats', 'trucker hat']",Apparel & Accessories
6115733504179,Verona Joggers,The Latest Scoop,"['__with:ch03320-038391', 'New-12/04', 'TLS-STL']",Apparel & Accessories
4640460013654,MVMT Coronada - Coronada Caviar,MVMT,['gender_Women'],Apparel & Accessories
8461913488,Peeptoe Lace up Wedge Heel Pink Platform High Heels Shoes,Tajna Club,"['Club', 'Peep Toe', 'pink', 'Platform', 'Super High Heel', 'Wedged']",Apparel & Accessories
6955230691533,Faceted Sunstone Drop Earrings,Desert Vibe Designs,"['actually handmade', 'actually handmade items', 'arizona artists', 'arizona arts and craft shows', 'arizona design', 'arizona female artists', 'arizona handmade jewelry', 'arizona jewelry artists', 'arizona local artists', 'arizona local female artists', 'arizona local jewelry artist', 'artisan crafts', 'artisan jewelry', 'artisan jewelry made in arizona', 'artisan made', 'artisan made jewelry', 'artists from arizona', 'arts and crafts for sale', 'desert vibe', 'desert vibe designs', 'desert vibe jewelry', 'desert vibes design jewelry', 'earrings', 'everyday earrings', 'everyday jewelry', 'female artists in arizona', 'female artists in mesa arizona', 'female jewelry artists in arizona', 'gifts that are actually handmade', 'handmade artisan jewelry', 'handmade boho jewelry arizona', 'handmade crafts', 'handmade gifts', 'handmade gifts for her', 'handmade in arizona', 'handmade jewelry arizona', 'handmade jewelry not from etsy', 'handmade not etsy', 'local arizona artists', 'local arts and craft shows in arizona', 'local arts and craft shows in mesa arizona', 'local mesa arizona artists', 'local mesa arizona jewelry artist', 'made in arizona', 'mesa arizona artist', 'mesa arizona artists', 'mesa arizona female artists', 'mesa arizona jewelry artist', 'mesa arizona local artists', 'mesa arizona local jewelry artist', 'other artisan marketplaces besides etsy', 'other handmade marketplaces besides etsy', 'shop local arizona artists', 'Sunstone', 'unique handmade gifts', 'where to artisan shop', 'where to buy handmade jewelry', 'where to buy handmade jewelry not from etsy', 'where to shop artisan', 'where to shop besides etsy', 'where to shop female artists in arizona', 'where to shop from true artists', 'where to shop handmade besides etsy', 'where to shop handmade gifts not etsy', 'where to shop handmade items not etsy', 'where to shop handmade jewelry besides etsy', 'where to shop handmade jewelry not etsy', 'where to shop handmade things not etsy', 'where to shop local art in arizona', 'where to shop local artists in arizona', 'where to shop local jewelry artists in arizona', ""where to shop that's not etsy"", 'woman art']",Apparel & Accessories
4978548932748,High Quality Woven Large Capacity Leather Handbag,LEPITON,['Handbags'],Apparel & Accessories
2532136321109,Nicrosil Allomancer Earrings,Badali Jewelry,"['Brandon Sanderson', 'MISTBORN', 'Mistborn Allomancers']",Apparel & Accessories
6952868511940,Greetings From Dagobah,Rock 'Em,"['baby yoda', 'Discountable', 'em', 'grppweb', 'hw2018sale', 'jedi', 'notonsale', 'notonsaledisco', 'onsaledisco', 'rock', 'socks', 'star wars', 'starwars', 'the force']",Apparel & Accessories
2999024386129,Reign Midi Dress,Baukjen Womenswear,"['DR40137', 'DR40137-WPF', 'Dress', 'Floral Print', 'Midi', 'Outlet excluding Leather and Third party', 'Red', 'Sale Dresses', 'Scoop Neckline', 'Short Sleeve', 'White']",Apparel & Accessories
4563488866362,LaQuan Smith X Jordache Bustier Dress,LaQuan Smith,"['black', 'dress', 'dresses', 'fall', 'midi', 'new arrivals', 'no sleeves', 'sleeveless', 'winter']",Apparel & Accessories
